feedback,sentiment
"Regarding the licence renewal service, unfortunately, the it did not explain the delay as part of the current programme.",negative
"Unfortunately, the licence renewal service has not responded to my request from the official service portal. This has delayed my request.",negative
"Unfortunately, the public transport helpdesk provided unclear instructions for residents in this area, which needs attention.",negative
"Regarding the public transport helpdesk, unfortunately, the it asked for the same documents repeatedly for eligible applicants.",negative
"Unfortunately, the housing support office failed during submission subject to document verification. This has delayed my request.",negative
"Unfortunately, the housing support office made me wait for weeks during normal working hours, which needs attention.",negative
"Regarding the citizen grievance portal, unfortunately, the it is difficult to use on a phone until further notice.",negative
"Unfortunately, the citizen grievance portal transferred me between departments in the next service cycle. This has delayed my request.",negative
"Unfortunately, the district service centre keeps showing an error after online registration, which needs attention.",negative
"Regarding the district service centre, unfortunately, the it closed my complaint without a solution under the revised procedure.",negative
"Unfortunately, the water connection process did not explain the delay as part of the current programme. This has delayed my request.",negative
"Unfortunately, the water connection process has not responded to my request from the official service portal, which needs attention.",negative
"Regarding the benefit application system, unfortunately, the it provided unclear instructions for residents in this area.",negative
"Unfortunately, the benefit application system asked for the same documents repeatedly for eligible applicants. This has delayed my request.",negative
"Unfortunately, the municipal helpline failed during submission subject to document verification, which needs attention.",negative
"Regarding the municipal helpline, unfortunately, the it made me wait for weeks during normal working hours.",negative
"Unfortunately, the document upload page is difficult to use on a phone until further notice. This has delayed my request.",negative
"Unfortunately, the document upload page transferred me between departments in the next service cycle, which needs attention.",negative
The department announced that the online application portal is available in selected districts after online registration.,neutral
The department announced that the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The department announced that the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The department announced that the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The department announced that the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The department announced that the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The department announced that the housing support office is listed on the department website subject to document verification.,neutral
The department announced that the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The department announced that the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The department announced that the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The department announced that the district service centre is available in selected districts after online registration.,neutral
The department announced that the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The department announced that the water connection process requires an identity document for registration as part of the current programme.,neutral
The department announced that the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The department announced that the benefit application system will be reviewed after six months for residents in this area.,neutral
The department announced that the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The department announced that the municipal helpline is listed on the department website subject to document verification.,neutral
The department announced that the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The department announced that the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The department announced that the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
"According to the notice, the online application portal is available in selected districts after online registration.",neutral
"According to the notice, the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.",neutral
"According to the notice, the licence renewal service requires an identity document for registration as part of the current programme.",neutral
"According to the notice, the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.",neutral
"According to the notice, the public transport helpdesk will be reviewed after six months for residents in this area.",neutral
"According to the notice, the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.",neutral
"According to the notice, the housing support office is listed on the department website subject to document verification.",neutral
"According to the notice, the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.",neutral
"According to the notice, the citizen grievance portal is scheduled for maintenance this weekend until further notice.",neutral
"According to the notice, the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.",neutral
"According to the notice, the district service centre is available in selected districts after online registration.",neutral
"According to the notice, the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.",neutral
"According to the notice, the water connection process requires an identity document for registration as part of the current programme.",neutral
"According to the notice, the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.",neutral
"According to the notice, the benefit application system will be reviewed after six months for residents in this area.",neutral
"According to the notice, the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.",neutral
"According to the notice, the municipal helpline is listed on the department website subject to document verification.",neutral
"According to the notice, the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.",neutral
"According to the notice, the document upload page is scheduled for maintenance this weekend until further notice.",neutral
"According to the notice, the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.",neutral
The website states that the online application portal is available in selected districts after online registration.,neutral
The website states that the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The website states that the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The website states that the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The website states that the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The website states that the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The website states that the housing support office is listed on the department website subject to document verification.,neutral
The website states that the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The website states that the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The website states that the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The website states that the district service centre is available in selected districts after online registration.,neutral
The website states that the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The website states that the water connection process requires an identity document for registration as part of the current programme.,neutral
The website states that the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The website states that the benefit application system will be reviewed after six months for residents in this area.,neutral
The website states that the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The website states that the municipal helpline is listed on the department website subject to document verification.,neutral
The website states that the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The website states that the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The website states that the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
A recent circular says the online application portal is available in selected districts after online registration.,neutral
A recent circular says the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
A recent circular says the licence renewal service requires an identity document for registration as part of the current programme.,neutral
A recent circular says the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
A recent circular says the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
A recent circular says the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
A recent circular says the housing support office is listed on the department website subject to document verification.,neutral
A recent circular says the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
A recent circular says the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
A recent circular says the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
A recent circular says the district service centre is available in selected districts after online registration.,neutral
A recent circular says the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
A recent circular says the water connection process requires an identity document for registration as part of the current programme.,neutral
A recent circular says the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
A recent circular says the benefit application system will be reviewed after six months for residents in this area.,neutral
A recent circular says the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
A recent circular says the municipal helpline is listed on the department website subject to document verification.,neutral
A recent circular says the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
A recent circular says the document upload page is scheduled for maintenance this weekend until further notice.,neutral
A recent circular says the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The service update confirms that the online application portal is available in selected districts after online registration.,neutral
The service update confirms that the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The service update confirms that the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The service update confirms that the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The service update confirms that the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The service update confirms that the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The service update confirms that the housing support office is listed on the department website subject to document verification.,neutral
The service update confirms that the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The service update confirms that the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The service update confirms that the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The service update confirms that the district service centre is available in selected districts after online registration.,neutral
The service update confirms that the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The service update confirms that the water connection process requires an identity document for registration as part of the current programme.,neutral
The service update confirms that the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The service update confirms that the benefit application system will be reviewed after six months for residents in this area.,neutral
The service update confirms that the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The service update confirms that the municipal helpline is listed on the department website subject to document verification.,neutral
The service update confirms that the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The service update confirms that the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The service update confirms that the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The public notice reports the online application portal is available in selected districts after online registration.,neutral
The public notice reports the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The public notice reports the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The public notice reports the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The public notice reports the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The public notice reports the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The public notice reports the housing support office is listed on the department website subject to document verification.,neutral
The public notice reports the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The public notice reports the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The public notice reports the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The public notice reports the district service centre is available in selected districts after online registration.,neutral
The public notice reports the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The public notice reports the water connection process requires an identity document for registration as part of the current programme.,neutral
The public notice reports the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The public notice reports the benefit application system will be reviewed after six months for residents in this area.,neutral
The public notice reports the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The public notice reports the municipal helpline is listed on the department website subject to document verification.,neutral
The public notice reports the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The public notice reports the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The public notice reports the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The department calendar shows the online application portal is available in selected districts after online registration.,neutral
The department calendar shows the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The department calendar shows the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The department calendar shows the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The department calendar shows the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The department calendar shows the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The department calendar shows the housing support office is listed on the department website subject to document verification.,neutral
The department calendar shows the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The department calendar shows the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The department calendar shows the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The department calendar shows the district service centre is available in selected districts after online registration.,neutral
The department calendar shows the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The department calendar shows the water connection process requires an identity document for registration as part of the current programme.,neutral
The department calendar shows the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The department calendar shows the benefit application system will be reviewed after six months for residents in this area.,neutral
The department calendar shows the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The department calendar shows the municipal helpline is listed on the department website subject to document verification.,neutral
The department calendar shows the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The department calendar shows the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The department calendar shows the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The information page explains that the online application portal is available in selected districts after online registration.,neutral
The information page explains that the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The information page explains that the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The information page explains that the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The information page explains that the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The information page explains that the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The information page explains that the housing support office is listed on the department website subject to document verification.,neutral
The information page explains that the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The information page explains that the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The information page explains that the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The information page explains that the district service centre is available in selected districts after online registration.,neutral
The information page explains that the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The information page explains that the water connection process requires an identity document for registration as part of the current programme.,neutral
The information page explains that the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The information page explains that the benefit application system will be reviewed after six months for residents in this area.,neutral
The information page explains that the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The information page explains that the municipal helpline is listed on the department website subject to document verification.,neutral
The information page explains that the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The information page explains that the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The information page explains that the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The announcement mentions the online application portal is available in selected districts after online registration.,neutral
The announcement mentions the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The announcement mentions the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The announcement mentions the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The announcement mentions the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The announcement mentions the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The announcement mentions the housing support office is listed on the department website subject to document verification.,neutral
The announcement mentions the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The announcement mentions the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The announcement mentions the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The announcement mentions the district service centre is available in selected districts after online registration.,neutral
The announcement mentions the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The announcement mentions the water connection process requires an identity document for registration as part of the current programme.,neutral
The announcement mentions the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The announcement mentions the benefit application system will be reviewed after six months for residents in this area.,neutral
The announcement mentions the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The announcement mentions the municipal helpline is listed on the department website subject to document verification.,neutral
The announcement mentions the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The announcement mentions the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The announcement mentions the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The office notification says the online application portal is available in selected districts after online registration.,neutral
The office notification says the online application portal accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The office notification says the licence renewal service requires an identity document for registration as part of the current programme.,neutral
The office notification says the licence renewal service will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The office notification says the public transport helpdesk will be reviewed after six months for residents in this area.,neutral
The office notification says the public transport helpdesk has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The office notification says the housing support office is listed on the department website subject to document verification.,neutral
The office notification says the housing support office has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The office notification says the citizen grievance portal is scheduled for maintenance this weekend until further notice.,neutral
The office notification says the citizen grievance portal will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
The office notification says the district service centre is available in selected districts after online registration.,neutral
The office notification says the district service centre accepts applications until the stated deadline under the revised procedure. The notice provides this information for applicants.,neutral
The office notification says the water connection process requires an identity document for registration as part of the current programme.,neutral
The office notification says the water connection process will open next Monday from the official service portal. The notice provides this information for applicants.,neutral
The office notification says the benefit application system will be reviewed after six months for residents in this area.,neutral
The office notification says the benefit application system has announced a public meeting for eligible applicants. The notice provides this information for applicants.,neutral
The office notification says the municipal helpline is listed on the department website subject to document verification.,neutral
The office notification says the municipal helpline has published revised guidance during normal working hours. The notice provides this information for applicants.,neutral
The office notification says the document upload page is scheduled for maintenance this weekend until further notice.,neutral
The office notification says the document upload page will issue notices by email in the next service cycle. The notice provides this information for applicants.,neutral
